SCONTRINO_ID,COD_MKT_ID
2558064035059,2058
2558064035059,2243
2558064035059,2650
2558064035060,3739
2558064035060,4091
2558064035060,4126
2558064035061,140
2558064035061,445
2558064035061,560
2558064035061,570
2558064035061,2050
2558064035061,2181
2558064035061,2194
2558064035061,2443
2558064035061,2463
2558064035061,2494
2558064035061,2523
2558064035061,2650
2558064035061,3750
2558064035061,4658
2558064035062,437
2558064035062,569
2558064035062,1140
2558064035062,1538
2558064035062,1580
2558064035062,2080
2558064035062,2729
2558064035062,4044
2558064035062,4315
2558064035062,4600
2558064035062,4810
2558064035062,5086
2558064035063,172
2558064035063,228
2558064035063,445
2558064035063,446
2558064035063,447
2558064035063,1534
2558064035063,1577
2558064035063,1673
2558064035063,2494
2558064035063,2532
2558064035063,3074
2558064035064,146
2558064035064,178
2558064035064,496
2558064035064,1673
2558064035064,1711
2558064035064,2009
2558064035064,2523
2558064035064,2650
2558064035064,4045
2558064035064,4091
2558064035065,2090
2558064035065,4051
2558064035066,2487
2558064035067,637
2558064035067,4038
2558064035067,4289
2558064035067,4321
2558064035068,445
2558064035068,2148
2558064035068,2194
2558064035068,2242
2558064035068,2650
2558064035068,3461
2558064035068,3750
2558064035069,445
2558064035069,920
2558064035069,2532
2558064035069,3086
2558064035069,4623
2558064035070,161
2558064035070,707
2558064035070,1658
2558064035071,3000231
2558064035072,445
2558064035072,2052
2558064035072,2402
2558064035072,2492
2558064035072,2528
2558064035072,3086
2558064035072,3739
2558064035072,4045
2558064035072,4052
2558064035072,4233
2558064035072,4655
2558064035073,437
2558064035073,570
2558064035073,626
2558064035073,1580
2558064035073,1640
2558064035073,2089
2558064035073,3664
2558064035073,4094
2558064035073,4128
2558064035073,4166
2558064035073,4334
2558064035073,4664
2558064035074,445
2558064035074,920
2558064035074,2193
2558064035074,2494
2558064035074,2551
2558064035074,2650
2558064035074,2727
2558064035074,2729
2558064035074,3448
2558064035074,3458
2558064035074,3670
2558064035074,3750
2558064035074,4131
2558064035074,4132
2558064035074,4141
2558064035074,5074
2558064035075,570
2558064035075,1162
2558064035075,1421
2558064035075,1474
2558064035075,1658
2558064035075,3448
2558064035075,3739
2558064035075,3000063
2558064035075,3000401
2558064035076,923
2558064035076,1601
2558064035076,2193
2558064035076,3451
2558064035076,3676
2558064035076,3690
2558064035076,4034
2558064035076,4044
2558064035076,4049
2558064035076,6172
2558064035077,178
2558064035077,179
2558064035077,445
2558064035077,559
2558064035077,569
2558064035077,923
2558064035077,1090
2558064035077,1140
2558064035077,2014
2558064035077,2039
2558064035077,2052
2558064035077,2130
2558064035077,2243
2558064035077,2551
2558064035077,2650
2558064035077,3448
2558064035077,3664
2558064035077,3747
2558064035077,4106
2558064035078,437
2558064035078,1214
2558064035078,1639
2558064035078,2058
2558064035078,2469
2558064035078,2762
2558064035078,3086
2558064035078,3087
2558064035078,4323
2558064035078,4327
2558064035078,4437
2558064035078,4655
2558064035078,3000442
2558064035079,955
2558064035079,2650
2558064035080,3739
2558064035080,4182
2558064035080,5019
2558064035080,5072
2558064035080,3000023
2558064035080,3000449
2558064035081,445
2558064035081,560
2558064035081,920
2558064035081,2052
2558064035081,2194
2558064035081,2242
2558064035081,2762
2558064035081,4182
2558064035081,5069
2558064035081,6172
2558064035082,2013
2558064035082,2542
2558064035082,2729
2558064035082,3074
2558064035082,3672
2558064035083,140
2558064035083,559
2558064035083,644
2558064035083,1190
2558064035083,2650
2558064035083,4053
2558064035083,4054
2558064035083,4852
2558064035084,595
2558064035084,920
2558064035084,923
2558064035084,2057
2558064035084,3448
2558064035084,3739
2558064035084,4132
2558064035084,4227
2558064035084,4391
2558064035084,5069
2558064035084,5089
2558064035084,6172
2558064035085,2032
2558064035085,2045
2558064035085,2069
2558064035085,2085
2558064035085,2650
2558064035085,4069
2558064035085,4775
2558064035086,252
2558064035086,920
2558064035086,1639
2558064035086,1657
2558064035086,1791
2558064035086,2443
2558064035086,4003
2558064035087,437
2558064035087,597
2558064035087,598
2558064035087,622
2558064035087,1142
2558064035087,1151
2558064035087,2194
2558064035087,2243
2558064035087,2650
2558064035087,3458
2558064035087,4044
2558064035087,4391
2558064035088,140
2558064035088,361
2558064035088,561
2558064035088,1108
2558064035088,1162
2558064035088,1640
2558064035088,2069
2558064035088,3747
2558064035088,4109
2558064035088,4623
2558064035088,3000406
2558064035089,438
2558064035089,488
2558064035089,559
2558064035089,560
2558064035089,561
2558064035089,700
2558064035089,1258
2558064035089,1673
2558064035089,2122
2558064035089,2194
2558064035089,2506
2558064035089,2551
2558064035089,2650
2558064035089,3446
2558064035089,3774
2558064035089,4044
2558064035089,4127
2558064035089,4792
2558064035089,6172
2558064035090,140
2558064035090,588
2558064035090,639
2558064035090,1101
2558064035090,1614
2558064035090,1679
2558064035090,2009
2558064035090,2050
2558064035090,2052
2558064035090,2073
2558064035090,2650
2558064035090,3087
2558064035090,3739
2558064035090,4273
2558064035091,1090
2558064035091,2058
2558064035091,3656
2558064035091,3668
2558064035091,3678
2558064035092,923
2558064035092,2200
2558064035093,437
2558064035093,600
2558064035093,603
2558064035093,621
2558064035093,1425
2558064035093,1656
2558064035093,2013
2558064035093,2061
2558064035093,2130
2558064035093,2551
2558064035093,2650
2558064035093,2727
2558064035093,3667
2558064035093,4809
2558064035093,4832
2558064035093,3000305
2558064035093,3000430
2558064035094,570
2558064035094,1263
2558064035094,2057
2558064035094,3663
2558064035094,4801
2558064035094,6172
2558064035095,140
2558064035095,2052
2558064035095,2498
2558064035095,2532
2558064035095,3739
2558064035095,3750
2558064035095,4193
2558064035095,6172
2558064035095,3000406
2558064035096,149
2558064035096,445
2558064035096,2665
2558064035096,2762
2558064035096,4023
2558064035096,4049
2558064035096,4051
2558064035096,6172
2558064035097,2956
2558064035098,140
2558064035098,2245
2558064035098,2401
2558064035098,4023
2558064035098,4044
2558064035098,4106
2558064035098,4658
2558064035098,4842
2558064035098,5026
2558064035098,3000442
2558064035099,644
2558064035099,1661
2558064035099,2066
2558064035099,2097
2558064035099,2130
2558064035099,2181
2558064035099,2193
2558064035099,2246
2558064035099,2548
2558064035099,4047
2558064035099,4052
2558064035099,4054
2558064035099,4106
2558064035099,4130
2558064035099,5072
2558064035100,183
2558064035100,445
2558064035100,559
2558064035100,588
2558064035100,1203
2558064035100,1266
2558064035100,1580
2558064035100,2650
2558064035100,4655
2558064035100,4844
2558064035100,3000442
2558064035101,445
2558064035101,2650
2558064035101,2730
2558064035101,4421
2558064035102,437
2558064035102,923
2558064035102,2523
2558064035102,2550
2558064035102,2650
2558064035102,3672
2558064035102,3673
2558064035102,4600
2558064035102,4658
2558064035102,4810
2558064035102,3000305
2558064035102,3000430
2558064035103,618
2558064035103,2471
2558064035104,437
2558064035104,567
2558064035104,569
2558064035104,2065
2558064035104,2443
2558064035104,2729
2558064035104,3977
2558064035105,384
2558064035105,476
2558064035105,2443
2558064035105,2499
2558064035105,4183
2558064035105,4811
2558064035105,4817
2558064035106,2727
2558064035106,3682
2558064035106,3686
2558064035107,437
2558064035107,920
2558064035107,1424
2558064035107,1639
2558064035107,1661
2558064035107,2089
2558064035107,2443
2558064035107,3448
2558064035107,3663
2558064035107,3666
2558064035107,4164
2558064035107,4804
2558064035108,1263
2558064035108,2058
2558064035108,3289
2558064035108,4049
2558064035109,140
2558064035109,178
2558064035109,920
2558064035109,2050
2558064035109,2729
2558064035109,4053
2558064035109,4271
2558064035109,4272
2558064035109,4273
2558064035110,920
2558064035110,1094
2558064035110,1203
2558064035110,2065
2558064035110,2243
2558064035110,2650
2558064035111,378
2558064035111,1578
2558064035111,2650
2558064035111,2728
2558064035111,3690
2558064035111,4658
2558064035111,3000442
2558064035111,3000491
2558064035112,1090
2558064035112,1161
2558064035112,4132
2558064035112,4187
2558064035112,4321
2558064035112,5072
2558064035113,1658
2558064035113,4323
2558064035113,3000449
2558064035114,1260
2558064035114,1658
2558064035114,2194
2558064035114,2401
2558064035114,2445
2558064035114,2495
2558064035114,2551
2558064035114,2727
2558064035114,3087
2558064035114,3458
2558064035114,3683
2558064035114,3686
2558064035114,4658
2558064035114,5070
2558064035115,644
2558064035115,1580
2558064035115,2076
2558064035115,2242
2558064035115,2243
2558064035115,2472
2558064035115,3545
2558064035115,4228
2558064035115,4661
2558064035116,437
2558064035116,4404
2558064035116,5072
2558064035117,397
2558064035117,560
2558064035117,644
2558064035117,1264
2558064035117,2241
2558064035117,2556
2558064035117,2650
2558064035117,4136
2558064035117,4655
2558064035118,1281
2558064035118,1577
2558064035118,2122
2558064035118,2242
2558064035118,2650
2558064035118,3086
2558064035118,4327
2558064035119,569
2558064035119,574
2558064035119,601
2558064035119,2650
2558064035120,445
2558064035121,570
2558064035121,1162
2558064035121,1257
2558064035121,1570
2558064035121,2443
2558064035121,2474
2558064035121,2727
2558064035121,2729
2558064035121,4180
2558064035121,4227
2558064035121,5072
2558064035121,5077
2558064035121,5087
2558064035122,142
2558064035122,176
2558064035122,252
2558064035122,372
2558064035122,445
2558064035122,615
2558064035122,617
2558064035122,920
2558064035122,1430
2558064035122,1431
2558064035122,2017
2558064035122,2193
2558064035122,2463
2558064035122,4003
2558064035122,4621
2558064035123,445
2558064035123,2052
2558064035123,2181
2558064035123,2443
2558064035123,2499
2558064035123,2762
2558064035123,3750
2558064035123,5072
2558064035124,445
2558064035124,559
2558064035124,1094
2558064035124,2065
2558064035124,2094
2558064035124,2650
2558064035124,4176
2558064035124,4775
2558064035125,145
2558064035125,148
2558064035125,445
2558064035125,2650
2558064035125,4029
2558064035125,4851
2558064035126,644
2558064035126,2013
2558064035126,2650
2558064035126,2729
2558064035126,3086
2558064035126,4130
2558064035126,3000452
2558064035127,396
2558064035129,437
2558064035129,1161
2558064035129,2057
2558064035130,1419
2558064035130,1580
2558064035130,1658
2558064035130,2059
2558064035130,2494
2558064035130,2549
2558064035130,2556
2558064035130,2650
2558064035130,3074
2558064035130,3739
2558064035130,4049
2558064035130,4064
2558064035130,4187
2558064035130,4391
2558064035130,4600
2558064035130,4821
2558064035130,4842
2558064035131,446
2558064035131,669
2558064035131,1239
2558064035131,1614
2558064035131,2079
2558064035131,2089
2558064035131,2193
2558064035131,2762
2558064035131,4049
2558064035131,5085
2558064040001,145
2558064040001,3636
2558064040002,214
2558064040002,563
2558064040002,577
2558064040002,578
2558064040002,662
2558064040002,663
2558064040002,669
2558064040002,1273
2558064040002,1278
2558064040002,1463
2558064040002,1528
2558064040002,1661
2558064040002,1662
2558064040002,2065
2558064040002,2069
2558064040002,2137
2558064040002,2242
2558064040002,2551
2558064040002,3977
2558064040002,4003
2558064040002,4117
2558064040002,4126
2558064040002,4129
2558064040002,4131
2558064040002,4132
2558064040002,4182
2558064040002,4233
2558064040002,4239
2558064040002,4642
2558064040002,5063
2558064040002,5085
2558064040003,482
2558064040003,483
2558064040003,1473
2558064040003,1475
2558064040003,2650
2558064040003,3000353
2558064040003,3000401
2558064040004,2014
2558064040004,2058
2558064040004,2650
2558064040005,2650
2558064040005,4801
2558064040005,4804
2558064040006,445
2558064040007,233
2558064040007,236
2558064040007,562
2558064040007,572
2558064040007,618
2558064040007,623
2558064040007,920
2558064040007,1391
2558064040007,1467
2558064040007,1656
2558064040007,1663
2558064040007,1666
2558064040007,1711
2558064040007,1712
2558064040007,1713
2558064040007,1720
2558064040007,2045
2558064040007,2122
2558064040007,2443
2558064040007,2487
2558064040007,3448
2558064040007,3665
2558064040007,4106
2558064040007,4299
2558064040007,4300
2558064040007,4301
2558064040007,4820
2558064040007,4821
2558064040007,3000416
2558064040008,577
2558064040008,656
2558064040008,4127
2558064040008,4775
2558064040008,3000449
2558064040009,1107
2558064040009,1173
2558064040009,2550
2558064040009,3087
2558064040009,4029
2558064040009,4088
2558064040009,4229
2558064040010,2050
2558064040010,2193
2558064040011,5
2558064040011,162
2558064040011,587
2558064040011,608
2558064040011,644
2558064040011,1257
2558064040011,2009
2558064040011,2052
2558064040011,2487
2558064040011,2499
2558064040011,2502
2558064040011,2542
2558064040011,2729
2558064040011,3672
2558064040011,4044
2558064040011,4180
2558064040011,4229
2558064040011,4658
2558064040011,4664
2558064040011,4805
2558064040011,5078
2558064040011,5086
2558064040012,141
2558064040012,153
2558064040012,205
2558064040012,214
2558064040012,228
2558064040012,372
2558064040012,462
2558064040012,487
2558064040012,1425
2558064040012,1640
2558064040012,1656
2558064040012,2050
2558064040012,2729
2558064040012,4435
2558064040013,1483
2558064040013,1715
2558064040013,12739
2558064040014,3778
2558064040015,1430
2558064040015,2443
2558064040015,2650
2558064040015,4458
2558064040016,140
2558064040016,1461
2558064040016,2012
2558064040016,2143
2558064040016,2144
2558064040016,2498
2558064040016,2541
2558064040016,2556
2558064040016,2665
2558064040016,3272
2558064040016,3686
2558064040016,4163
2558064040017,145
2558064040017,567
2558064040017,569
2558064040017,1425
2558064040017,2650
2558064040017,2665
2558064040017,4003
2558064040018,140
2558064040018,143
2558064040018,2024
2558064040018,2076
2558064040018,2556
2558064040018,2665
2558064040018,4051
2558064040018,4109
2558064040018,4180
2558064040018,4182
2558064040018,4315
2558064040018,5011
2558064040018,5049
2558064040018,5082
2558064040018,5085
2558064040019,1614
2558064040019,3688
2558064040019,5074
2558064040019,5086
2558064040020,437
2558064040020,581
2558064040020,587
2558064040020,920
2558064040020,955
2558064040020,1099
2558064040020,1477
2558064040020,1533
2558064040020,1661
2558064040020,1673
2558064040020,2013
2558064040020,2050
2558064040020,2105
2558064040020,2169
2558064040020,2242
2558064040020,2472
2558064040020,2487
2558064040020,2492
2558064040020,2506
2558064040020,2650
2558064040020,2762
2558064040020,3452
2558064040020,4117
2558064040020,4235
2558064040020,4290
2558064040020,4428
2558064040021,141
2558064040021,954
2558064040021,959
2558064040021,960
2558064040021,1579
2558064040021,1639
2558064040021,2061
2558064040021,2496
2558064040021,2513
2558064040021,2516
2558064040021,2518
2558064040021,2524
2558064040021,2532
2558064040021,2550
2558064040021,2729
2558064040021,2734
2558064040021,3086
2558064040021,3087
2558064040021,3664
2558064040021,3672
2558064040021,4063
2558064040021,4109
2558064040021,4148
2558064040021,4182
2558064040021,4228
2558064040021,4342
2558064040021,4832
2558064040021,5010
2558064040021,5085
2558064040021,6172
2558064040022,143
2558064040022,145
2558064040022,175
2558064040022,1640
2558064040022,2476
2558064040022,2556
2558064040022,2650
2558064040022,4228
2558064040023,596
2558064040023,597
2558064040023,599
2558064040023,607
2558064040023,622
2558064040023,623
2558064040023,632
2558064040023,699
2558064040023,920
2558064040023,2017
2558064040023,2058
2558064040023,2243
2558064040023,4618
2558064040023,4876
2558064040024,955
2558064040024,1114
2558064040024,1162
2558064040024,2650
2558064040024,4604
2558064040026,393
2558064040026,2052
2558064040027,148
2558064040027,4114
2558064040027,4117
2558064040027,4600
2558064040028,437
2558064040028,1094
2558064040028,1706
2558064040028,3971
2558064040028,4053
2558064040029,3000328
2558064040030,1162
2558064040030,1173
2558064040030,1283
2558064040030,2058
2558064040030,2650
2558064040031,445
2558064040032,397
2558064040032,493
2558064040032,1240
2558064040032,1257
2558064040032,1579
2558064040032,1715
2558064040032,2729
2558064040032,3673
2558064040032,3674
2558064040032,3971
2558064040033,1963
2558064040033,2094
2558064040033,4009
2558064040033,5086
2558064040034,437
2558064040034,563
2558064040034,1113
2558064040034,2727
2558064040034,4289
2558064040034,4600
2558064040034,4861
2558064040035,1203
2558064040035,1658
2558064040035,2057
2558064040035,2729
2558064040035,5072
2558064040035,5087
2558064040035,6415
2558064040036,376
2558064040036,655
2558064040036,1580
2558064040036,2242
2558064040036,2443
2558064040036,2514
2558064040036,2762
2558064040036,4065
2558064040036,4121
2558064040036,4458
2558064040036,4776
2558064040036,4844
2558064040037,163
2558064040037,2089
2558064040037,2193
2558064040037,4607
2558064040038,377
2558064040038,437
2558064040038,1094
2558064040038,1098
2558064040038,1099
2558064040038,1212
2558064040038,2052
2558064040038,2194
2558064040038,2242
2558064040038,2762
2558064040038,3087
2558064040038,3656
2558064040038,3667
2558064040038,4658
2558064040039,3074
2558064040040,214
2558064040040,397
2558064040040,618
2558064040040,1658
2558064040040,2193
2558064040040,2243
2558064040040,2551
2558064040040,2734
2558064040040,4461
2558064040041,209
2558064040041,923
2558064040041,1162
2558064040041,1614
2558064040041,1661
2558064040041,2052
2558064040041,2194
2558064040041,2242
2558064040041,2729
2558064040041,4129
2558064040041,4321
2558064040041,4805
2558064040041,4811
2558064040042,143
2558064040042,396
2558064040042,1127
2558064040042,1424
2558064040042,2052
2558064040042,2074
2558064040042,2085
2558064040042,2194
2558064040042,2443
2558064040042,2490
2558064040042,2727
2558064040042,4126
2558064040042,4430
2558064040042,4618
2558064040042,4658
2558064040042,4805
2558064040042,5063
2558064040043,3977
2558064040044,462
2558064040044,920
2558064040044,2194
2558064040044,2245
2558064040044,2556
2558064040044,2956
2558064040044,3000449
2558064040045,4844
2558064040046,143
2558064040046,563
2558064040046,661
2558064040046,920
2558064040046,1108
2558064040046,2058
2558064040046,2729
2558064040046,4619
2558064040046,4811
2558064040046,4876
2558064040047,462
2558064040047,920
2558064040047,1579
2558064040047,2008
2558064040047,2551
2558064040047,2650
2558064040047,3739
2558064040049,2471
2558064040049,4391
2558064040050,4165
2558064040050,6172
2558064040051,140
2558064040051,146
2558064040051,441
2558064040051,1474
2558064040051,1490
2558064040051,1579
2558064040051,1658
2558064040051,2065
2558064040051,2194
2558064040051,2242
2558064040051,2243
2558064040051,2551
2558064040051,2556
2558064040051,2650
2558064040051,2762
2558064040051,3656
2558064040051,3664
2558064040051,3666
2558064040051,4053
2558064040051,4783
2558064040051,4868
2558064040051,3000401
2558064040052,476
2558064040052,1564
2558064040052,4044
2558064040052,4180
2558064040052,5011
2558064040052,3000065
2558064040052,3000401
2558064040053,140
2558064040053,233
2558064040053,393
2558064040053,563
2558064040053,644
2558064040053,2097
2558064040053,2650
2558064040053,2729
2558064040053,3087
2558064040053,4107
2558064040053,4117
2558064040053,4290
2558064040053,4643
2558064040053,4844
2558064040054,140
2558064040054,1214
2558064040054,1639
2558064040054,2009
2558064040054,2052
2558064040054,2650
2558064040054,2729
2558064040054,4287
2558064040055,140
2558064040055,175
2558064040055,615
2558064040055,1453
2558064040055,2194
2558064040055,2443
2558064040055,2450
2558064040055,4124
2558064040055,4780
2558064040055,4807
2558064040055,4817
2558064040055,4860
2558064040056,4658
2558064040057,1163
2558064040058,143
2558064040058,2052
2558064040058,4233
2558064040058,5013
2558064040059,140
2558064040059,2194
2558064040059,2494
2558064040059,2528
2558064040059,2556
2558064040059,2650
2558064040059,3686
2558064040059,4235
2558064040059,4300
2558064040060,462
2558064040060,617
2558064040060,1172
2558064040060,1580
2558064040060,2067
2558064040060,2650
2558064040060,2729
2558064040060,3087
2558064040060,4623
2558064040060,3000401
2558064040061,462
2558064040061,622
2558064040061,2242
2558064040061,2650
2558064040061,3000491
2558064040062,396
2558064040062,2650
2558064040062,4856
2558064040062,3000439
2558064040063,179
2558064040063,1656
2558064040063,2650
2558064040064,183
2558064040064,622
2558064040064,1172
2558064040064,2650
2558064040064,2727
2558064040064,4642
2558064040064,4658
2558064040065,2039
2558064040066,140
2558064040066,437
2558064040066,560
2558064040066,920
2558064040066,923
2558064040066,1459
2558064040066,1467
2558064040066,2012
2558064040066,2058
2558064040066,2089
2558064040066,2194
2558064040066,2650
2558064040066,3448
2558064040066,3664
2558064040066,3674
2558064040066,4044
2558064040066,4106
2558064040066,4831
2558064040067,2556
2558064040067,2650
2558064040067,3074
2558064040067,3087
2558064040067,5072
2558064040067,5078
2558064040068,140
2558064040068,178
2558064040068,392
2558064040068,437
2558064040068,559
2558064040068,560
2558064040068,622
2558064040068,1099
2558064040068,1141
2558064040068,1258
2558064040068,1424
2558064040068,1459
2558064040068,1538
2558064040068,1540
2558064040068,1579
2558064040068,1580
2558064040068,1658
2558064040068,1687
2558064040068,2033
2558064040068,2058
2558064040068,2089
2558064040068,2242
2558064040068,2443
2558064040068,2551
2558064040068,2762
2558064040068,3191
2558064040068,4228
2558064040068,4270
2558064040068,4860
2558064040068,4861
2558064040068,5072
2558064040068,5086
2558064040068,3000401
2558064040069,357
2558064040069,560
2558064040069,629
2558064040069,2033
2558064040069,2650
2558064040069,3686
2558064040069,4054
2558064040069,4233
2558064040069,4844
2558064040069,4873
2558064040069,5072
2558064040069,5086
2558064040070,178
2558064040070,437
2558064040070,615
2558064040070,920
2558064040070,1159
2558064040070,2181
2558064040070,2553
2558064040070,2650
2558064040070,5072
2558064040071,560
2558064040071,608
2558064040071,2532
2558064040071,4802
2558064040072,178
2558064040072,488
2558064040072,569
2558064040072,588
2558064040072,653
2558064040072,1141
2558064040072,4241
2558064040073,920
2558064040073,2050
2558064040073,2079
2558064040073,3627
2558064049701,446
2558064049701,2052
2558064049702,183
2558064049702,1201
2558064049702,1580
2558064049702,2650
2558064049702,3750
2558064049702,6172
2558064049703,445
2558064049703,2050
2558064049703,2052
2558064049703,2650
2558064049704,2443
2558064049705,445
2558064049705,1240
2558064049705,2050
2558064049705,2443
2558064049705,3459
2558064049705,3000375
2558064049706,213
2558064049706,214
2558064049706,392
2558064049706,393
2558064049706,1419
2558064049706,1429
2558064049706,2065
2558064049706,2556
2558064049706,3458
2558064049706,4616
2558064049706,4620
2558064049706,5253
2558064049707,437
2558064049707,447
2558064049707,563
2558064049707,923
2558064049707,1136
2558064049707,1614
2558064049707,2012
2558064049707,2013
2558064049707,2085
2558064049707,2494
2558064049707,3672
2558064049707,5078
2558064049707,5253
2558064049708,140
2558064049708,143
2558064049708,618
2558064049708,626
2558064049708,3739
2558064049708,4052
2558064049709,477
2558064049709,487
2558064049709,1501
2558064049709,1658
2558064049709,3448
2558064049709,3679
2558064049709,4003
2558064049709,4623
2558064049709,3000401
2558064049710,5248
2558064049711,4187
2558064049712,445
2558064049712,920
2558064049712,2052
2558064049712,2069
2558064049712,2242
2558064049712,2541
2558064049712,2548
2558064049712,2729
2558064049712,4223
2558064049712,5088
2558064049712,5089
2558064049713,445
2558064049713,2074
2558064049713,2495
2558064049713,2550
2558064049713,2556
2558064049714,385
2558064049714,2650
2558064049714,3447
2558064049714,4428
2558064049715,147
2558064049715,148
2558064049715,605
2558064049715,646
2558064049715,954
2558064049715,1201
2558064049715,2245
2558064049715,2556
2558064049715,4617
2558064049715,4807
2558064049715,5066
2558064049715,3000442
2558064049716,143
2558064049716,1425
2558064049717,140
2558064049717,445
2558064049717,569
2558064049717,1261
2558064049717,2094
2558064049717,2499
2558064049717,4655
2558064049717,3000506
2558064049718,6358
2558064049719,2443
2558064049719,2463
2558064049719,2499
2558064049719,3686
2558064049720,476
2558064049720,559
2558064049720,2052
2558064049720,2236
2558064049720,2518
2558064049720,2762
2558064049720,3807
2558064049720,4044
2558064049722,1640
2558064049722,2762
2558064049722,3086
2558064049723,437
2558064049723,1580
2558064049723,2729
2558064049723,4801
2558064049724,1580
2558064049724,2061
2558064049724,2498
2558064049724,4658
2558064049725,4430
2558064049726,161
2558064049726,595
2558064049727,140
2558064049727,437
2558064049727,1580
2558064049727,2014
2558064049727,2052
2558064049727,2294
2558064049727,2550
2558064049727,3087
2558064049727,3683
2558064049727,4069
2558064049727,4180
2558064049727,4876
2558064049727,5072
2558064049727,5077
2558064049728,700
2558064049728,1579
2558064049728,1614
2558064049728,12688
2558064049728,3000401
2558064049729,143
2558064049729,172
2558064049729,1490
2558064049729,1528
2558064049729,1692
2558064049729,1711
2558064049729,2650
2558064049729,3191
2558064049729,3926
2558064049729,4003
2558064049729,4804
2558064049730,1206
2558064049730,2089
2558064049730,2650
2558064049730,3260
2558064049730,3715
2558064049731,1424
2558064049731,2245
2558064049731,2650
2558064049731,4233
2558064049731,4241
2558064049732,1579
2558064049732,2058
2558064049732,2242
2558064049732,2243
2558064049733,559
2558064049733,4182
2558064049734,445
2558064049734,560
2558064049734,561
2558064049734,644
2558064049734,920
2558064049734,1419
2558064049734,1424
2558064049734,1428
2558064049734,1429
2558064049734,1430
2558064049734,1467
2558064049734,2057
2558064049734,2061
2558064049734,2066
2558064049734,2130
2558064049734,2401
2558064049734,2402
2558064049734,2405
2558064049734,2762
2558064049734,2914
2558064049734,3074
2558064049734,3682
2558064049734,4315
2558064049734,4655
2558064049734,4775
2558064049734,3000442
2558064049735,142
2558064049735,437
2558064049735,607
2558064049735,2058
2558064049735,2066
2558064049735,2762
2558064049735,3739
2558064049735,4109
2558064049735,4152
2558064049736,396
2558064049736,569
2558064049736,651
2558064049736,662
2558064049736,2665
2558064049736,2730
2558064049736,3682
2558064049736,4064
2558064049736,4391
2558064049736,4642
2558064049736,4664
2558064049736,4832
2558064049736,4856
2558064049737,143
2558064049737,438
2558064049737,597
2558064049737,1101
2558064049737,1265
2558064049737,1477
2558064049737,1640
2558064049737,1641
2558064049737,1663
2558064049737,2443
2558064049737,2518
2558064049737,3074
2558064049737,4623
2558064049737,4658
2558064049738,176
2558064049738,178
2558064049738,560
2558064049738,1669
2558064049738,2065
2558064049738,2650
2558064049738,4233
2558064049738,4335
2558064049738,4789
2558064049738,6172
2558064049738,3000089
2558064049739,476
2558064049739,1658
2558064049739,2069
2558064049739,2242
2558064049739,2650
2558064049739,2762
2558064049739,3086
2558064049739,3690
2558064049739,4187
2558064049739,4776
2558064049739,5063
2558064049739,6172
2558064049740,388
2558064049740,445
2558064049740,2057
2558064049740,2074
2558064049740,2729
2558064049740,3087
2558064049740,3448
2558064049741,569
2558064049741,2058
2558064049741,2650
2558064049741,6172
2558064049742,2058
2558064049742,2193
2558064049742,2200
2558064049742,2463
2558064049742,2532
2558064049742,2551
2558064049742,2556
2558064049742,3750
2558064049742,4180
2558064049742,4182
2558064049742,4187
2558064049742,5084
2558064049743,445
2558064049743,2058
2558064049743,2650
2558064049744,4805
2558064049744,4807
2558064049746,162
2558064049746,205
2558064049746,214
2558064049746,446
2558064049746,482
2558064049746,1172
2558064049746,1656
2558064049746,1663
2558064049746,2039
2558064049746,2058
2558064049746,4038
2558064049746,4064
2558064049746,4135
2558064049746,4138
2558064049746,4139
2558064049746,4141
2558064049746,4180
2558064049746,4233
2558064049746,4239
2558064049746,5084
2558064049746,5086
2558064049746,5087
2558064049746,3000457
2558064049747,437
2558064049747,1580
2558064049747,1614
2558064049747,2012
2558064049747,2013
2558064049747,2528
2558064049747,2727
2558064049747,4804
2558064049747,3000490
2558064049748,140
2558064049748,1094
2558064049748,1161
2558064049748,2058
2558064049748,2513
2558064049748,2514
2558064049748,2518
2558064049748,3074
2558064049748,3663
2558064049748,3690
2558064049748,4600
2558064049748,4658
2558064049749,3
2558064049749,393
2558064049749,3750
2558064049749,3000449
2558064049751,4805
2558064049752,140
2558064049752,437
2558064049752,2443
2558064049752,2450
2558064049752,2650
2558064049752,3000491
2558064049753,647
2558064049753,652
2558064049753,1475
2558064049753,1477
2558064049753,1580
2558064049753,2442
2558064049753,2443
2558064049753,3459
2558064049753,3663
2558064049753,4109
2558064049753,4321
2558064049754,1136
2558064049754,1264
2558064049754,2008
2558064049754,2050
2558064049754,2650
2558064049754,4187
2558064049755,920
2558064049755,2243
2558064049755,2518
2558064049755,2540
2558064049755,3000128
2558064049756,2052
2558064049756,2085
2558064049756,2532
2558064049756,3672
2558064049756,3750
2558064049757,140
2558064049757,143
2558064049757,445
2558064049757,570
2558064049757,2057
2558064049757,2518
2558064049757,2727
2558064049757,2729
2558064049757,3448
2558064049757,4044
2558064049757,5026
2558064049758,445
2558064049758,2650
2558064049758,2727
2558064049758,3750
2558064049759,570
2558064049759,2057
2558064049759,4801
2558064049759,3000442
2558064049760,162
2558064049760,3747
2558064049761,437
2558064049761,2057
2558064049761,3690
2558064049761,4658
2558064049761,3000353
2558064049761,3000457
2558064049762,437
2558064049762,602
2558064049762,920
2558064049762,1094
2558064049762,1203
2558064049762,2235
